query_id,metric_name,category,description,timestamp,value,labels
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:07:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:08:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:09:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:10:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:11:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:12:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:13:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:14:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:15:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:16:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:17:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:18:13Z,0.000000,reason=trace_too_large
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:04:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:05:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:06:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:07:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:08:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:09:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:10:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:11:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:12:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:13:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:14:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:15:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:16:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:17:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:18:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:19:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:20:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:21:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:22:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:23:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:24:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:25:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:26:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:27:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:28:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:29:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:30:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:31:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:32:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:33:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:34:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:35:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:36:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:37:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:38:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:39:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:40:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:41:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:42:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:43:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:44:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:45:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:46:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:47:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:48:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:49:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:50:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:51:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:52:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:53:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:54:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:55:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:56:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:57:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:58:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T09:59:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:00:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:01:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:02:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:03:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:04:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:05:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:06:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:07:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:08:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:09:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:10:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:11:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:12:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:13:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:14:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:15:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:16:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:17:13Z,0.000000,reason=unknown_error
6,discarded_spans,ingestion,"Rate of discarded spans per second, grouped by discard reason",2026-01-04T10:18:13Z,0.000000,reason=unknown_error
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:05:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:06:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:07:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:08:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:09:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:10:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:11:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:12:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:13:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:14:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:15:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:16:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:17:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:18:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:19:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:20:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:21:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
8,ingester_blocks_flushed,ingestion,Rate of blocks flushed from ingester to storage,2026-01-04T09:22:13Z,0.000000,pod=tempo-tempostack-compactor-59c74fd888-x6vjd
